user_type,degree,year,month,day,post_size,change_size,class_suspect
1,3,3,10,0,164,18,False
1,3,3,10,0,164,16,False
0,1,0,0,0,0,1,False
1,6,10,3,0,28397,791,False
0,1,0,0,0,0,-1,False
1,3,3,10,0,164,293,False
1,3,3,10,0,164,146,False
1,3,3,10,0,164,4,False
1,3,3,10,0,164,-3,False
1,3,3,10,0,164,607,False
1,3,3,10,0,164,-2,False
1,3,3,10,0,164,87,False
1,3,3,10,0,164,249,False
0,1,0,0,0,0,0,False
1,8,11,10,0,163648,105,False
0,1,0,0,0,0,-105,True
1,3,11,10,0,53986,-18,False
0,1,0,0,0,0,-14,False
0,1,0,0,0,0,-2,False
1,3,9,3,0,37009,6,False
1,3,9,3,0,37009,-5,False
1,0,3,11,0,29777,225,False
1,1,4,5,0,2,-225,True
1,3,9,3,0,37009,56,False
1,3,5,7,0,13139,29,False
0,1,0,0,0,0,-29,True
1,8,11,10,0,163648,-11,False
0,1,0,0,0,0,8,True
0,1,0,0,0,0,1,False
0,1,0,0,0,0,2,False
1,3,9,3,0,37009,-30,False
1,3,9,3,0,37009,27,False
1,3,9,3,0,37009,-66,False
1,6,11,4,0,32646,0,False
0,1,0,0,0,0,0,False
1,8,11,10,0,163648,0,False
0,1,0,0,0,0,0,True
1,8,11,10,0,163648,-4,False
0,1,0,0,0,0,4,False
1,8,11,10,0,163648,-11,False
0,1,0,0,0,0,11,False
1,3,14,0,0,122286,-22,False
0,1,0,0,0,0,22,True
1,3,14,0,0,122286,-2,False
0,1,0,0,0,0,2,True
1,8,13,0,0,1175,-35,False
0,1,0,0,0,0,35,False
0,1,0,0,0,0,1,False
1,8,13,0,0,1175,-1,False
1,0,4,4,0,832,-14,False
1,0,4,4,0,832,169,False
0,1,0,0,0,0,6,False
0,1,0,0,0,0,136,False
1,3,12,7,0,56735,786,False
1,1,4,4,0,1,-786,True
1,6,6,0,0,65831,18,False
1,3,9,3,0,37009,22,False
1,3,9,3,0,37009,15,False
0,1,0,0,0,0,1,False
1,3,9,3,0,37009,2,False
1,8,11,10,0,163648,-5281,False
0,1,0,0,0,0,5281,True
1,8,11,10,0,163648,-17,False
1,8,11,10,0,163648,795,True
0,1,0,0,0,0,17,False
0,1,0,0,0,0,-795,False
1,3,9,2,0,7804,-54,False
1,8,13,0,0,1175,964,False
0,1,0,0,0,0,-964,True
1,3,5,7,0,13139,0,False
1,3,5,7,0,13139,-29,False
0,1,0,0,0,0,29,True
0,1,0,0,0,0,-149,False
1,1,5,2,0,71,60,False
1,1,5,2,0,71,54,False
0,1,0,0,0,0,-1,False
1,3,10,3,0,345,0,False
1,3,8,7,0,50327,6,False
1,1,4,7,0,188,-6,True
1,8,13,1,0,122546,4,False
1,1,4,6,0,7,-4,False
1,6,11,4,0,32646,1,False
1,6,11,4,0,32646,262,False
1,6,11,4,0,32646,246,False
1,8,11,10,0,163648,10,False
1,1,4,6,0,2,-10,True
1,3,0,0,0,55421,40,False
1,3,5,1,0,2251,36,False
1,3,14,0,0,122286,361,False
0,1,0,0,0,0,-361,True
1,1,5,11,0,26660,-17,False
1,6,6,0,0,65831,144,False
1,3,9,3,0,37009,1,False
1,1,5,2,0,71,11,False
1,1,5,4,0,12,-2,False
1,4,5,1,0,18073,-14,False
0,1,0,0,0,0,14,False
1,3,5,1,0,458,3,False
1,3,5,1,0,458,12,False
1,8,13,0,0,1175,-16,False
0,1,0,0,0,0,16,True
1,3,10,10,0,6473,-192,False
1,1,5,2,0,71,6,False
1,1,5,2,0,71,-52,False
1,1,5,2,0,71,69,False
1,1,5,2,0,71,97,False
1,1,5,2,0,71,72,False
1,3,10,2,0,58408,-15,False
1,4,12,9,0,88889,-20,False
1,4,12,9,0,88889,-37,False
0,1,0,0,0,0,20,False
0,1,0,0,0,0,37,False
1,1,4,9,0,2,1,False
1,3,5,8,0,186,2,False
1,1,4,10,0,4,1,False
1,1,4,10,0,4,9,False
1,3,14,0,0,122286,-22,False
1,1,4,10,0,1,22,True
0,1,0,0,0,0,0,False
1,6,11,4,0,32646,-31,False
1,1,4,10,0,1,31,False
1,1,4,11,0,6,4,False
1,8,11,10,0,163648,7,False
1,1,4,11,0,6,-7,True
1,8,11,10,0,163648,0,False
0,1,0,0,0,0,0,True
1,3,12,7,0,56735,278,False
0,1,0,0,0,0,-278,True
1,3,9,3,0,37009,35,False
1,8,11,10,0,163648,-51,False
0,1,0,0,0,0,51,False
1,8,11,10,0,163648,-81,False
0,1,0,0,0,0,81,False
1,3,6,2,0,4126,53,False
1,1,5,0,0,1,-53,False
1,3,5,5,0,1107,12,False
0,1,0,0,0,0,1,False
1,5,13,8,0,43588,-126,False
1,3,8,2,0,40041,-1,False
1,6,11,4,0,32646,1,False
0,1,0,0,0,0,-1,False
1,10,0,0,0,70128,-33,False
1,1,5,1,0,3,33,True
1,8,13,1,0,122545,-22,False
0,1,0,0,0,0,11,True
0,1,0,0,0,0,11,False
1,1,5,2,0,71,-10,False
1,3,7,1,0,16176,-107,False
1,1,5,2,0,24,107,False
1,1,5,2,0,7,-1,False
1,3,11,10,0,53986,6,False
1,1,5,2,0,21,0,False
1,1,5,2,0,21,6,False
1,6,11,4,0,32646,4,False
1,1,5,2,0,3,167,False
1,8,11,10,0,163648,-26,False
1,1,5,2,0,1,26,True
1,8,13,1,0,122545,265,False
0,1,0,0,0,0,-265,False
1,8,11,10,0,163648,-3,False
0,1,0,0,0,0,3,False
1,8,11,10,0,163648,-92,False
1,1,5,7,0,74,53,True
1,1,5,7,0,74,39,False
1,8,11,10,0,163648,-95,False
1,1,5,7,0,74,95,True
1,8,9,4,0,17503,12,False
0,1,0,0,0,0,-12,True
1,8,13,1,0,122545,-182,False
1,1,5,3,0,2,182,False
1,3,11,10,0,53986,38,False
1,8,11,10,0,163648,-204,False
1,1,5,7,0,74,204,True
1,8,11,10,0,163648,-1,False
0,1,0,0,0,0,1,True
1,3,8,2,0,40041,-2,False
0,1,0,0,0,0,265,False
1,8,9,4,0,17503,-38,False
0,1,0,0,0,0,38,True
1,2,10,2,0,577985,-413,False
1,3,7,6,0,200,54,False
0,1,0,0,0,0,-54,True
0,1,0,0,0,0,0,False
0,1,0,0,0,0,-11,False
0,1,0,0,0,0,11,False
0,1,0,0,0,0,0,False
1,8,11,10,0,163648,69,False
0,1,0,0,0,0,-69,True
1,3,7,1,0,16176,-15,False
1,1,5,7,0,1,15,False
1,3,14,0,0,122286,-26,False
0,1,0,0,0,0,26,True
1,3,11,10,0,53986,75,False
1,3,7,7,0,16510,15,False
1,0,5,10,0,597,-15,True
0,1,0,0,0,0,4,False
1,3,14,0,0,122286,1,False
0,1,0,0,0,0,-1,True
0,1,0,0,0,0,1,False
1,3,9,3,0,37009,2,False
1,3,7,1,0,16176,219,False
0,1,0,0,0,0,8,False
1,2,11,4,0,181017,15,False
1,8,11,10,0,163648,-9,False
0,1,0,0,0,0,9,False
1,2,6,5,0,909,9,False
1,3,7,7,0,1497,1,False
0,1,0,0,0,0,-1,True
1,8,11,10,0,163648,-11,False
0,1,0,0,0,0,11,True
1,3,8,1,0,32464,0,False
1,5,13,8,0,43588,-81,False
1,3,7,7,0,16510,422,False
0,1,0,0,0,0,-422,True
1,3,11,7,0,1094,543,False
0,1,0,0,0,0,1,False
1,1,6,4,0,9,6,False
0,1,0,0,0,0,-1,False
1,1,7,0,0,11,123,False
1,3,0,0,0,224,-4,False
1,3,13,8,0,33126,126,False
1,3,14,0,0,122286,-128,False
0,1,0,0,0,0,128,True
1,1,14,1,0,21,2,False
1,3,9,0,0,145,111,False
0,1,0,0,0,0,1,False
1,3,9,3,0,37009,-4,False
1,3,9,3,0,37009,169,False
0,1,0,0,0,0,0,False
1,4,11,11,0,64892,-49,False
1,1,6,9,0,2,49,True
1,3,10,11,0,463,0,False
0,1,0,0,0,0,7,False
1,8,11,10,0,163648,-29,False
1,1,6,10,0,19,29,True
1,4,11,11,0,64892,-109,False
1,1,7,0,0,11,109,True
0,1,0,0,0,0,-2,False
1,2,7,9,0,461643,-16,False
1,1,6,12,0,6070,-1,False
0,1,0,0,0,0,0,True
0,1,0,0,0,0,1,False
1,6,11,0,0,433436,69,False
1,3,9,3,0,22441,166,False
0,1,0,0,0,0,-166,False
1,3,7,7,0,1497,91735,False
0,1,0,0,0,0,-91735,True
1,0,11,0,0,72971,-2,False
1,0,11,0,0,72971,2,True
1,3,14,0,0,122286,-1,False
0,1,0,0,0,0,-31,True
0,1,0,0,0,0,32,False
1,3,11,1,0,40266,976,False
0,1,0,0,0,0,-976,False
1,8,11,10,0,163648,-27,False
0,1,0,0,0,0,27,True
1,4,11,11,0,64892,12,False
1,1,7,3,0,7,-11,True
1,1,7,3,0,7,0,False
1,1,7,3,0,7,-1,False
1,4,11,11,0,64892,108,False
0,1,0,0,0,0,-108,True
1,4,11,11,0,64892,-25,False
0,1,0,0,0,0,25,True
0,1,0,0,0,0,-7,False
0,1,0,0,0,0,33,False
1,3,7,9,0,2828,0,False
0,1,0,0,0,0,0,False
1,3,14,0,0,122286,1,False
0,1,0,0,0,0,-1,True
1,3,10,2,0,2746,-14,False
0,1,0,0,0,0,14,False
1,4,11,11,0,64892,1,False
0,1,0,0,0,0,-1,True
0,1,0,0,0,0,1,False
1,0,11,0,0,72971,-9,False
1,8,11,10,0,163648,25,False
0,1,0,0,0,0,-25,True
1,0,11,0,0,72971,-281,False
0,1,0,0,0,0,281,False
1,8,11,10,0,163648,-63,False
0,1,0,0,0,0,34,False
0,1,0,0,0,0,29,False
1,2,7,3,0,205347,-6237,False
1,4,11,11,0,64892,-13,False
0,1,0,0,0,0,13,False
1,2,13,1,0,4957,-13,False
0,1,0,0,0,0,-1,False
1,2,9,2,0,155670,37,False
1,2,11,5,0,611700,-70,False
1,2,11,5,0,611700,15,False
1,2,11,5,0,611700,15,False
1,2,11,5,0,611700,16,False
1,2,11,5,0,611700,15,False
1,2,11,5,0,611700,15,False
1,2,11,5,0,611700,15,False
1,2,11,5,0,611700,14,False
1,1,7,4,0,90,32,False
1,1,13,4,0,168,87,False
1,8,11,10,0,163648,2,False
0,1,0,0,0,0,-2,True
1,2,9,2,0,155670,47,False
1,3,9,3,0,37009,1,False
1,3,9,3,0,37009,3,False
1,3,9,3,0,37009,0,False
1,3,9,3,0,37009,-86,False
1,4,11,11,0,64892,-60,False
0,1,0,0,0,0,60,False
1,3,8,8,0,992,-28,False
0,1,0,0,0,0,28,False
1,2,11,5,0,12142,-14,False
1,4,11,11,0,64892,2,False
0,1,0,0,0,0,-2,False
1,4,11,11,0,64892,-2,False
0,1,0,0,0,0,2,False
1,2,11,4,0,181017,-17,False
1,8,13,0,0,1175,-75,False
1,1,7,6,0,16,75,False
1,2,10,3,0,317531,-2,False
1,2,10,3,0,317531,26,False
1,2,11,3,0,2666,-27,False
1,8,11,10,0,163648,-6,False
0,1,0,0,0,0,6,True
1,3,14,0,0,122286,0,False
0,1,0,0,0,0,0,True
1,2,10,3,0,317531,33,False
1,2,9,2,0,155670,-32,False
1,0,7,9,0,7428,-50,False
0,1,0,0,0,0,50,False
1,2,11,4,0,181017,6,False
1,3,14,0,0,122286,1056,False
0,1,0,0,0,0,-1056,True
1,2,11,4,0,181017,31,False
